dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
not,gemma-2-2b,7,aligned_output_misaligned_latent,296,0.2368,0.5730504000000001,0.02163384899999999,0.5749173461486486,0.04804388681131757,0.5383248620000001,0.5268734593373311,-0.5383248620000001
not,gemma-2-2b,7,misaligned_output_aligned_latent,350,0.28,0.40335918000000004,0.99630281,0.40667589874285714,0.9769766887561999,0.5887111089,0.5703007900133429,0.5887111089
not,gemma-2-2b,7,both_misaligned,274,0.2192,0.42287772500000004,0.008619524999999961,0.42021784700729925,0.04829563819708029,0.39213797999999994,0.3719263705620438,-0.39213797999999994
not,gemma-2-2b,8,both_aligned,297,0.2376,0.5939722,0.9958607,0.5928529124579125,0.9602886745707071,0.38648904000000006,0.3677444347053872,0.38648904000000006
not,gemma-2-2b,8,aligned_output_misaligned_latent,329,0.2632,0.57580656,0.009230614,0.5764277857142858,0.03213486845288754,0.5528399954000001,0.5442929172613982,-0.5528399954000001
not,gemma-2-2b,8,misaligned_output_aligned_latent,351,0.2808,0.40413679999999996,0.9961879253,0.40647315692307695,0.9827021356217378,0.5905898657,0.576228978698661,0.5905898657
not,gemma-2-2b,8,both_misaligned,273,0.2184,0.4237048,0.0018201500000000204,0.42052811926739925,0.03573175688424909,0.40752133999999995,0.38497926743809524,-0.40752133999999995
not,gemma-2-2b,9,both_aligned,287,0.2296,0.5938108,0.9942002,0.5926246142857142,0.9618707699477351,0.38530364000000006,0.37024515503484323,0.38530364000000006
not,gemma-2-2b,9,aligned_output_misaligned_latent,339,0.2712,0.5761377,0.008413076,0.5771055817109145,0.03045135975938053,0.5545272189999999,0.5466542219515339,-0.5545272189999999
not,gemma-2-2b,9,misaligned_output_aligned_latent,352,0.2816,0.40391473,0.99303007125,0.4062515334943182,0.979332683926733,0.5853666875,0.5730811504324147,0.5853666875
not,gemma-2-2b,9,both_misaligned,272,0.2176,0.423728585,0.001822849999999987,0.4208665987132353,0.03192332865625,0.40881276499999997,0.3891061031452206,-0.40881276499999997
not,gemma-2-2b,10,both_aligned,340,0.272,0.57614957,0.98840217,0.5770695268823529,0.9653198238210882,0.40444543,0.38890020635050004,0.40444543
not,gemma-2-2b,10,aligned_output_misaligned_latent,286,0.2288,0.5938915,0.0095882415,0.592721739020979,0.04275548681372377,0.5735020036,0.5499662522072553,-0.5735020036
not,gemma-2-2b,10,misaligned_output_aligned_latent,279,0.2232,0.4237048,0.9984278679,0.420737704516129,0.9691862599765698,0.5675502458,0.5484485554604409,0.5675502458
not,gemma-2-2b,10,both_misaligned,345,0.276,0.40302570000000004,0.007294400000000034,0.406059232115942,0.021163821362318837,0.39249897,0.38489541075362316,-0.39249897
not,gemma-2-2b,11,both_aligned,289,0.2312,0.5938108,0.9924401,0.5926427169204153,0.9557034146723183,0.38290251,0.36382937443010377,0.38290251
not,gemma-2-2b,11,aligned_output_misaligned_latent,337,0.2696,0.5761377,0.009504298,0.5769979564094956,0.031020905417804157,0.552410593,0.5459770509916914,-0.552410593
not,gemma-2-2b,11,misaligned_output_aligned_latent,348,0.2784,0.40335918000000004,0.9936311485,0.40637935744252873,0.979189629917385,0.5869266604500001,0.5728102724748563,0.5869266604500001
not,gemma-2-2b,11,both_misaligned,276,0.2208,0.42353275,0.001146365000000038,0.4204936168478261,0.029577952022826086,0.40895273499999996,0.39124680975253623,-0.40895273499999996
not,gemma-2-2b,12,both_aligned,283,0.2264,0.5939722,0.9929452,0.5930368865724382,0.9537480794438162,0.38313697,0.36143066396678447,0.38313697
not,gemma-2-2b,12,aligned_output_misaligned_latent,343,0.2744,0.5758699,0.010327668,0.5769464069970845,0.03345339972233236,0.551643089,0.5434930072747521,-0.551643089
not,gemma-2-2b,12,misaligned_output_aligned_latent,353,0.2824,0.4043398,0.993910771,0.4067100362606232,0.9786139710737677,0.586178522,0.5719039348131445,0.586178522
not,gemma-2-2b,12,both_misaligned,271,0.2168,0.42336070000000003,0.0014672000000000018,0.42032329092250925,0.031261224406642064,0.4092203,0.3894200818664207,-0.4092203
not,gemma-2-2b,13,both_aligned,278,0.2224,0.5940805499999999,0.992143765,0.5936386601798561,0.9552738013859712,0.382399295,0.3616726797672662,0.382399295
not,gemma-2-2b,13,aligned_output_misaligned_latent,348,0.2784,0.57583823,0.012682806500000001,0.5766968648563219,0.03883267809252873,0.54759099555,0.5378641867637931,-0.54759099555
not,gemma-2-2b,13,misaligned_output_aligned_latent,358,0.2864,0.40486265,0.9923990783500001,0.40706709011173187,0.9736687592855866,0.5814923677999999,0.5666016691738548,0.5814923677999999
