layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count,model
18,0.0018197847530245,True,0.3336683417085427,0.6663316582914572,0.6663316582914572,0.6706827309236948,0.4368295669555664,0.6706827309236948,0.4618473895582329,0.3493975903614458,0.2571216821670532,0.1084741428494453,0.3889172971248626,115,gemma-2-9b
19,0.0015229106647893,False,0.6653266331658292,0.3346733668341708,0.6653266331658292,0.6706827309236948,0.3945834040641784,0.6706827309236948,0.4618473895582329,0.3493975903614458,0.2403492778539657,0.0662145763635635,0.3890979290008545,115,gemma-2-9b
20,0.0019290756899863,True,0.3296482412060301,0.6703517587939698,0.6703517587939698,0.6666666666666667,0.3587687611579895,0.6666666666666666,0.4618473895582329,0.3453815261044177,0.2407372444868087,0.1002100259065628,0.37841796875,115,gemma-2-9b
21,0.0019342277664691,False,0.671356783919598,0.328643216080402,0.671356783919598,0.6666666666666666,0.3246371746063232,0.6666666666666666,0.4618473895582329,0.3453815261044177,0.2171588391065597,0.0663507431745529,0.3798722326755523,115,gemma-2-9b
22,0.0022861380130052,False,0.6733668341708543,0.3266331658291457,0.6733668341708543,0.6706827309236948,0.3105879724025726,0.6706827309236948,0.4618473895582329,0.3493975903614458,0.212594136595726,0.0403242856264114,0.3689404129981994,115,gemma-2-9b
23,0.0029995017684996,True,0.328643216080402,0.671356783919598,0.671356783919598,0.6706827309236948,0.3050365746021271,0.6706827309236948,0.4618473895582329,0.3493975903614458,0.2454632967710495,0.0834746733307838,0.3914654850959778,115,gemma-2-9b
24,0.0033211156260222,True,0.0512562814070351,0.9487437185929648,0.9487437185929648,0.9437751004016064,0.2314691841602325,0.9437751004016064,0.4618473895582329,0.5100401606425703,0.0790315344929695,0.1534342467784881,0.4072997272014618,115,gemma-2-9b
25,0.0035464717075228,False,0.6733668341708543,0.3266331658291457,0.6733668341708543,0.6746987951807228,0.2704774141311645,0.6746987951807228,0.4618473895582329,0.3453815261044177,0.1851697415113449,0.0481347553431987,0.362963855266571,115,gemma-2-9b
26,0.0034043781924992,False,0.95678391959799,0.04321608040201,0.95678391959799,0.963855421686747,0.2187498658895492,0.963855421686747,0.4618473895582329,0.4979919678714859,0.0379076264798641,0.117627128958702,0.4297273457050323,115,gemma-2-9b
27,0.0037936135195195,True,0.0532663316582914,0.9467336683417086,0.9467336683417086,0.9558232931726908,0.2111060172319412,0.9558232931726908,0.4618473895582329,0.4979919678714859,0.0832450538873672,0.1437088996171951,0.4111315310001373,115,gemma-2-9b
28,0.0038180015981197,False,0.942713567839196,0.057286432160804,0.942713567839196,0.9437751004016064,0.2094989418983459,0.9437751004016064,0.4618473895582329,0.5180722891566265,0.0734965428709983,0.141621246933937,0.4534011483192444,115,gemma-2-9b
29,0.0048275082372128,False,0.9407035175879396,0.0592964824120603,0.9407035175879396,0.9437751004016064,0.2004632502794265,0.9437751004016064,0.4618473895582329,0.5020080321285141,0.0783430188894271,0.1339112967252731,0.4526586830615997,115,gemma-2-9b
30,0.004673964343965,False,0.9326633165829146,0.0673366834170854,0.9326633165829146,0.9397590361445785,0.1990948468446731,0.9397590361445785,0.4618473895582329,0.5140562248995983,0.1033101379871368,0.1389132142066955,0.4545604288578033,115,gemma-2-9b
31,0.004912328440696,True,0.0894472361809045,0.9105527638190954,0.9105527638190954,0.9076305220883534,0.2036586254835128,0.9076305220883534,0.4618473895582329,0.4899598393574297,0.156639739871025,0.1667512208223343,0.4674903750419616,115,gemma-2-9b
32,0.0052586095407605,True,0.0954773869346733,0.9045226130653268,0.9045226130653268,0.9156626506024096,0.2011169046163559,0.9156626506024096,0.4618473895582329,0.4979919678714859,0.1667807698249817,0.1819716244935989,0.4789969027042389,115,gemma-2-9b
33,0.0056210067123174,False,0.8914572864321608,0.1085427135678391,0.8914572864321608,0.9036144578313252,0.199581041932106,0.9036144578313252,0.4618473895582329,0.4859437751004016,0.1748734563589096,0.1787775605916977,0.4458157122135162,115,gemma-2-9b
34,0.0053201848641037,False,0.8954773869346734,0.1045226130653266,0.8954773869346734,0.8995983935742972,0.1989900767803192,0.8995983935742972,0.4618473895582329,0.4819277108433735,0.1848466098308563,0.2108091115951538,0.4652308225631714,115,gemma-2-9b
35,0.0054103769361972,True,0.1035175879396985,0.8964824120603015,0.8964824120603015,0.9076305220883534,0.1948843896389007,0.9076305220883534,0.4618473895582329,0.4738955823293173,0.1471064388751983,0.202600285410881,0.4974210858345032,115,gemma-2-9b
36,0.0059309932403266,True,0.1236180904522613,0.8763819095477386,0.8763819095477386,0.8755020080321285,0.1978022903203964,0.8755020080321285,0.4618473895582329,0.4578313253012048,0.1634994745254516,0.2301495373249054,0.5111473798751831,115,gemma-2-9b
37,0.0055479230359196,False,0.8884422110552764,0.1115577889447236,0.8884422110552764,0.8875502008032129,0.1959442943334579,0.8875502008032129,0.4618473895582329,0.4538152610441767,0.1598695814609527,0.2100590467453003,0.4446951150894165,115,gemma-2-9b
38,0.0053909868001937,False,0.8834170854271357,0.1165829145728643,0.8834170854271357,0.8875502008032129,0.186955064535141,0.8875502008032129,0.4618473895582329,0.4698795180722891,0.1734158843755722,0.2131711095571518,0.4676816761493683,115,gemma-2-9b
39,0.0046775992959737,False,0.8743718592964824,0.1256281407035175,0.8743718592964824,0.8875502008032129,0.1887869238853454,0.8875502008032129,0.4618473895582329,0.4457831325301205,0.1803018748760223,0.2371074855327606,0.4554968774318695,115,gemma-2-9b
40,0.0049212146550416,False,0.8793969849246231,0.1206030150753768,0.8793969849246231,0.8795180722891566,0.1793786734342575,0.8795180722891566,0.4618473895582329,0.4538152610441767,0.1441267728805542,0.2165407389402389,0.4518197476863861,115,gemma-2-9b
41,0.0048487428575754,True,0.121608040201005,0.878391959798995,0.878391959798995,0.8835341365461847,0.1768233180046081,0.8835341365461847,0.4618473895582329,0.4497991967871486,0.1781392097473144,0.2137136161327362,0.5238801836967468,115,gemma-2-9b
42,0.0030575906857848,False,0.8773869346733668,0.1226130653266331,0.8773869346733668,0.8795180722891566,0.1798028349876403,0.8795180722891566,0.4618473895582329,0.4618473895582329,0.173719897866249,0.2692174911499023,0.4613003134727478,115,gemma-2-9b
0,0.1996398419141769,True,0.5095477386934674,0.5105527638190954,0.5105527638190954,0.5381526104417671,0.0,0.4618473895582329,0.8714859437751004,0.3333333333333333,0.0,0.0,0.3156019449234009,115,gemma-2-9b-it
1,0.0912366062402725,False,0.5668341708542713,0.4331658291457286,0.5668341708542713,0.5421686746987951,0.2572928667068481,0.5421686746987951,0.8714859437751004,0.5100401606425703,0.0935275852680206,0.0863652974367141,0.4427964985370636,115,gemma-2-9b-it
2,0.040843054652214,True,0.3849246231155779,0.6150753768844222,0.6150753768844222,0.6104417670682731,0.1747199296951294,0.6104417670682731,0.8714859437751004,0.642570281124498,0.2654948234558105,0.2892921566963196,0.5712657570838928,115,gemma-2-9b-it
3,0.0305927991867065,False,0.6311557788944724,0.3688442211055276,0.6311557788944724,0.6024096385542169,0.2975747585296631,0.6024096385542169,0.8714859437751004,0.5943775100401606,0.3681366443634033,0.43303382396698,0.5908400416374207,115,gemma-2-9b-it
4,0.0240192487835884,False,0.6301507537688442,0.3698492462311558,0.6301507537688442,0.5983935742971888,0.2962330281734466,0.5983935742971888,0.8714859437751004,0.606425702811245,0.3825220465660095,0.4364737272262573,0.6061795353889465,115,gemma-2-9b-it
5,0.021217780187726,False,0.6211055276381909,0.378894472361809,0.6211055276381909,0.5983935742971888,0.2507609128952026,0.5983935742971888,0.8714859437751004,0.5903614457831325,0.3821514546871185,0.4623065292835235,0.5946491360664368,115,gemma-2-9b-it
6,0.0197505429387092,False,0.6603015075376885,0.3396984924623115,0.6603015075376885,0.6506024096385542,0.2064109146595001,0.6506024096385542,0.8714859437751004,0.6506024096385542,0.3520778119564056,0.3679119944572449,0.5847359299659729,115,gemma-2-9b-it
7,0.004326457157731,False,0.6572864321608041,0.342713567839196,0.6572864321608041,0.6706827309236948,0.2595188617706299,0.6706827309236948,0.8714859437751004,0.5903614457831325,0.1973415613174438,0.03933035582304,0.3512164354324341,115,gemma-2-9b-it
8,0.0021879780106246,True,0.3336683417085427,0.6663316582914572,0.6663316582914572,0.678714859437751,0.6020058989524841,0.678714859437751,0.8714859437751004,0.5983935742971888,0.205667108297348,0.0348892956972122,0.3387967050075531,115,gemma-2-9b-it
9,0.002036718185991,True,0.3326633165829146,0.6673366834170854,0.6673366834170854,0.678714859437751,0.5887643098831177,0.678714859437751,0.8714859437751004,0.5983935742971888,0.2301963418722152,0.0351691506803035,0.3518476486206054,115,gemma-2-9b-it
10,0.0020110143814235,True,0.3326633165829146,0.6673366834170854,0.6673366834170854,0.6827309236947792,0.5809808969497681,0.6827309236947792,0.8714859437751004,0.6024096385542169,0.239265576004982,0.0403610207140445,0.3544229567050934,115,gemma-2-9b-it
11,0.0017600029241293,True,0.3306532663316583,0.6693467336683417,0.6693467336683417,0.678714859437751,0.5866004228591919,0.678714859437751,0.8714859437751004,0.5983935742971888,0.2289447784423828,0.0471311546862125,0.356221467256546,115,gemma-2-9b-it
12,0.0017575724050402,False,0.6683417085427136,0.3316582914572864,0.6683417085427136,0.6746987951807228,0.6006128787994385,0.6746987951807228,0.8714859437751004,0.5943775100401606,0.2298259288072586,0.0427926294505596,0.382190078496933,115,gemma-2-9b-it
