layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count
0,0.19999997317790985,False,0.5095477386934674,0.5095477386934674,0.5095477386934674,0.5381526104417671,0.0,0.46184738955823296,0.46184738955823296,1.0,0.0,0.0,0.32003405690193176,115
1,0.09740908443927765,False,0.5618090452261306,0.4381909547738693,0.5618090452261306,0.5220883534136547,0.16761386394500732,0.5220883534136547,0.46184738955823296,0.4738955823293173,0.06155823543667793,0.0563192218542099,0.41919100284576416,115
2,0.032817550003528595,False,0.6160804020100502,0.38391959798994973,0.6160804020100502,0.5903614457831325,0.2324853241443634,0.5903614457831325,0.46184738955823296,0.4859437751004016,0.3024255931377411,0.34806305170059204,0.5704403519630432,115
3,0.028675148263573647,False,0.6251256281407035,0.3748743718592965,0.6251256281407035,0.6104417670682731,0.3726843297481537,0.6104417670682731,0.46184738955823296,0.44176706827309237,0.3746263384819031,0.45650213956832886,0.5901330709457397,115
4,0.02150433510541916,False,0.6562814070351759,0.3437185929648241,0.6562814070351759,0.6506024096385542,0.33631542325019836,0.6506024096385542,0.46184738955823296,0.44176706827309237,0.3828050494194031,0.3823500871658325,0.5989038944244385,115
5,0.01952873356640339,False,0.6552763819095477,0.34472361809045227,0.6552763819095477,0.6305220883534136,0.2736329734325409,0.6305220883534136,0.46184738955823296,0.43775100401606426,0.37830522656440735,0.48627516627311707,0.6111968755722046,115
6,0.017294371500611305,False,0.6532663316582915,0.34673366834170855,0.6532663316582915,0.6345381526104418,0.2651439309120178,0.6345381526104418,0.46184738955823296,0.42570281124497994,0.41004055738449097,0.5730624198913574,0.6487460732460022,115
7,0.004964545369148254,True,0.33768844221105526,0.6623115577889447,0.6623115577889447,0.678714859437751,0.19815310835838318,0.678714859437751,0.46184738955823296,0.3815261044176707,0.22571273148059845,0.05021420866250992,0.36148205399513245,115
8,0.00246073747985065,False,0.6683417085427136,0.3316582914572864,0.6683417085427136,0.6827309236947792,0.5273207426071167,0.6827309236947792,0.46184738955823296,0.37751004016064255,0.25028127431869507,0.03711308538913727,0.36780983209609985,115
9,0.0025720444973558187,False,0.6673366834170854,0.3326633165829146,0.6673366834170854,0.678714859437751,0.5094497799873352,0.678714859437751,0.46184738955823296,0.37349397590361444,0.2593076825141907,0.04471085965633392,0.37755635380744934,115
10,0.002557178260758519,False,0.6673366834170854,0.3326633165829146,0.6673366834170854,0.678714859437751,0.5065929293632507,0.678714859437751,0.46184738955823296,0.37349397590361444,0.25925734639167786,0.03687351942062378,0.3650398254394531,115
