dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
mixed,gemma-2-9b,0,both_aligned,655,0.5265273311897106,0.59266657,0.5,0.5808567193587786,0.5,0.09266657,0.08085671935877861,-0.09266657
mixed,gemma-2-9b,0,aligned_output_misaligned_latent,0,0.0,,,,,,,
mixed,gemma-2-9b,0,misaligned_output_aligned_latent,589,0.4734726688102894,0.43782347,0.5,0.434717440713073,0.5,0.06217653000000001,0.06528255928692701,0.06217653000000001
mixed,gemma-2-9b,0,both_misaligned,0,0.0,,,,,,,
mixed,gemma-2-9b,1,both_aligned,358,0.2877813504823151,0.59266657,0.67079146,0.5789389244692738,0.6862228050921788,0.09600208500000001,0.1273187236955307,0.09467162999999995
mixed,gemma-2-9b,1,aligned_output_misaligned_latent,297,0.2387459807073955,0.59266657,0.36894059999999995,0.5831684047811447,0.3551519251851852,0.21376573,0.22801647959595958,-0.21376573
mixed,gemma-2-9b,1,misaligned_output_aligned_latent,331,0.26607717041800644,0.43782347,0.6756457,0.4337493416012085,0.6771790707854985,0.24055583000000003,0.24342972918429007,0.24055583000000003
mixed,gemma-2-9b,1,both_misaligned,258,0.20739549839228297,0.43782347,0.310945405,0.43595945934108526,0.3005042565620155,0.12622444000000002,0.14709001626744186,-0.12622444000000002
mixed,gemma-2-9b,2,both_aligned,403,0.32395498392282956,0.59266657,0.91125357,0.5786708855086848,0.8625574881839703,0.32970840999999995,0.28626033989612903,0.32970840999999995
mixed,gemma-2-9b,2,aligned_output_misaligned_latent,252,0.20257234726688103,0.59266657,0.08808311499999999,0.5843523187301588,0.1357572673095238,0.4918523155,0.44859505142063494,-0.4918523155
mixed,gemma-2-9b,2,misaligned_output_aligned_latent,357,0.2869774919614148,0.43782347,0.9331665,0.4337871649579832,0.8822874473389356,0.49992506999999997,0.4485002823809524,0.49992506999999997
mixed,gemma-2-9b,2,both_misaligned,232,0.1864951768488746,0.43782347,0.149084545,0.4361489426293103,0.18367662560573275,0.29772105000000004,0.2581014294373707,-0.29772105000000004
mixed,gemma-2-9b,3,both_aligned,387,0.31109324758842444,0.59266657,0.94776982,0.5777758156330749,0.8873011236901326,0.35983104,0.31288619441364673,0.35983104
mixed,gemma-2-9b,3,aligned_output_misaligned_latent,268,0.21543408360128619,0.59266657,0.06406172999999998,0.5853056363059701,0.1315752791533582,0.5172500099999999,0.45373035715261195,-0.5172500099999999
mixed,gemma-2-9b,3,misaligned_output_aligned_latent,387,0.31109324758842444,0.43782347,0.95945704,0.4343481739793281,0.9010928554780362,0.52007079,0.46674468149870807,0.52007079
mixed,gemma-2-9b,3,both_misaligned,202,0.16237942122186494,0.43782347,0.084343165,0.4354248972772277,0.14781416616856932,0.33530528299999995,0.29168652754430197,-0.33530528299999995
mixed,gemma-2-9b,4,both_aligned,408,0.3279742765273312,0.59266657,0.9707755554999999,0.5777135331862745,0.9086466580978144,0.3775453357725,0.332931191284089,0.3775453357725
mixed,gemma-2-9b,4,aligned_output_misaligned_latent,247,0.1985530546623794,0.59266657,0.06445319999999999,0.5860487029959515,0.12304688782186235,0.50507218,0.46300181517408906,-0.50507218
mixed,gemma-2-9b,4,misaligned_output_aligned_latent,407,0.3271704180064309,0.43782347,0.97306037,0.4347536120884521,0.9139127003439803,0.52855033,0.4791590882555283,0.52855033
mixed,gemma-2-9b,4,both_misaligned,182,0.14630225080385853,0.43782347,0.067755893,0.434636551978022,0.11452615922302911,0.36090185999999996,0.3208844780297181,-0.36090185999999996
mixed,gemma-2-9b,5,both_aligned,412,0.3311897106109325,0.59266657,0.9728926255,0.576969245315534,0.9183365943802501,0.3817113405,0.3425923474627744,0.3817113405
mixed,gemma-2-9b,5,aligned_output_misaligned_latent,243,0.19533762057877813,0.59266657,0.05825579999999997,0.5874478276131687,0.13080202624502058,0.51355261,0.45664580136814814,-0.51355261
mixed,gemma-2-9b,5,misaligned_output_aligned_latent,397,0.31913183279742763,0.43782347,0.97636604,0.4345958789924433,0.9095695565239295,0.52901632,0.47497367753148617,0.52901632
mixed,gemma-2-9b,5,both_misaligned,192,0.15434083601286175,0.43782347,0.055164674,0.43496879489583334,0.10489406698628073,0.37314782599999996,0.3313488138470526,-0.37314782599999996
mixed,gemma-2-9b,6,both_aligned,406,0.32636655948553056,0.59266657,0.9787761115,0.5767353849753695,0.9266020178757879,0.394146069,0.35138425866396517,0.394146069
mixed,gemma-2-9b,6,aligned_output_misaligned_latent,249,0.20016077170418006,0.59266657,0.07266079999999997,0.5875766461044177,0.13677252883630522,0.51174373,0.4508041172681124,-0.51174373
mixed,gemma-2-9b,6,misaligned_output_aligned_latent,402,0.32315112540192925,0.43782347,0.985292405,0.43509821987562186,0.9197410357711442,0.5308527350000001,0.4846428158955224,0.5308527350000001
mixed,gemma-2-9b,6,both_misaligned,187,0.15032154340836013,0.43782347,0.046691243,0.4338988673262032,0.0949544253868323,0.373369585,0.3401207547735955,-0.373369585
mixed,gemma-2-9b,7,both_aligned,375,0.30144694533762056,0.59266657,0.99504292,0.5792713614133334,0.96673545221784,0.40438246359999996,0.38746409080450667,0.40438246359999996
mixed,gemma-2-9b,7,aligned_output_misaligned_latent,280,0.22508038585209003,0.59266657,0.027721549999999984,0.5829799666071428,0.04830539093214286,0.550637167,0.534674575675,-0.550637167
mixed,gemma-2-9b,7,misaligned_output_aligned_latent,453,0.3641479099678457,0.43782347,0.961812,0.4339387409933775,0.9379381928256071,0.52109795,0.5039994518322296,0.52109795
mixed,gemma-2-9b,7,both_misaligned,136,0.10932475884244373,0.43782347,0.0122112335,0.43731119786764705,0.0402383172542647,0.421006258,0.3970728806133823,-0.421006258
mixed,gemma-2-9b,8,both_aligned,378,0.30385852090032156,0.59266657,0.9994450536049999,0.5792939041534391,0.980797863260582,0.40717606690499997,0.40150395910714287,0.40717606690499997
mixed,gemma-2-9b,8,aligned_output_misaligned_latent,277,0.22266881028938906,0.59266657,0.015700200000000053,0.5829893697111913,0.027555800900577618,0.56893247,0.5554335688106137,-0.56893247
mixed,gemma-2-9b,8,misaligned_output_aligned_latent,457,0.36736334405144694,0.43782347,0.9846392,0.4339727429978118,0.9684362863894967,0.5473876200000001,0.5344635433916849,0.5473876200000001
mixed,gemma-2-9b,8,both_misaligned,132,0.10610932475884244,0.43782347,0.0025717252500000003,0.43729567446969697,0.017552102081439393,0.43448002474999997,0.41974357238825755,-0.43448002474999997
mixed,gemma-2-9b,9,both_aligned,375,0.30144694533762056,0.59266657,0.99932566565,0.5794321155200001,0.9791909908834533,0.40715682099999995,0.39975887536345334,0.40715682099999995
mixed,gemma-2-9b,9,aligned_output_misaligned_latent,280,0.22508038585209003,0.59266657,0.01841965000000001,0.5827646709285714,0.034178428393857145,0.56240997,0.5485862425347142,-0.56240997
mixed,gemma-2-9b,9,misaligned_output_aligned_latent,458,0.36816720257234725,0.43782347,0.9853922500000001,0.4338495288864629,0.9683837986681222,0.547332675,0.5345342697816594,0.547332675
mixed,gemma-2-9b,9,both_misaligned,131,0.10530546623794212,0.43782347,0.0035399431,0.43775181946564884,0.020541128262244277,0.4325433576,0.4172106912034046,-0.4325433576
mixed,gemma-2-9b,10,both_aligned,372,0.2990353697749196,0.59266657,0.99959845754,0.5796545185752688,0.975978603010559,0.40720527711,0.39632408443529027,0.40720527711
