dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
not,gemma-2-9b-it,27,misaligned_output_aligned_latent,208,0.1664,0.061425600000000025,0.989323068,0.11164767274038462,0.977941105131202,0.90590765775,0.8662934323908172,0.90590765775
not,gemma-2-9b-it,27,both_misaligned,18,0.0144,0.002095699999999978,0.0778159,0.0234017355,0.1117551977388889,0.08732022750000001,0.12751274109444444,0.07650118
not,gemma-2-9b-it,28,both_aligned,985,0.788,0.9992505,0.995062411,0.969888394688731,0.9808140730411777,0.008162670000000039,0.04393091683508629,-0.0019026500000000057
not,gemma-2-9b-it,28,aligned_output_misaligned_latent,39,0.0312,0.99637836,0.083722115,0.9595994638461539,0.13983220435897437,0.85865048,0.8197672594871795,-0.85865048
not,gemma-2-9b-it,28,misaligned_output_aligned_latent,208,0.1664,0.061425600000000025,0.986112654,0.11164767274038462,0.9749943480350962,0.9005909864999999,0.8633466752947115,0.9005909864999999
not,gemma-2-9b-it,28,both_misaligned,18,0.0144,0.002095699999999978,0.08372973,0.0234017355,0.1235640064,0.10229147500000002,0.1390765879888889,0.08240713500000002
not,gemma-2-9b-it,29,both_aligned,987,0.7896,0.9992505,0.9938936,0.9699452558646404,0.9788802357957954,0.010678999999999994,0.046191759421732516,-0.0027454999999999563
not,gemma-2-9b-it,29,aligned_output_misaligned_latent,37,0.0296,0.99580115,0.08917398,0.9575264951351351,0.13097776896864866,0.8885529,0.8265487261664864,-0.8885529
not,gemma-2-9b-it,29,misaligned_output_aligned_latent,203,0.1624,0.06278925999999996,0.987585894,0.1136731997044335,0.976252894017537,0.9007306249999999,0.8625796943131034,0.9007306249999999
not,gemma-2-9b-it,29,both_misaligned,23,0.0184,0.004198849999999976,0.12614570000000003,0.024708157782608698,0.16821557403043477,0.15042279999999997,0.1739871150565217,0.1250209
not,gemma-2-9b-it,30,both_aligned,984,0.7872,0.9992505,0.9953776,0.9702912435044715,0.9796465325425467,0.010004750000000007,0.045400368799457316,-0.0015641150000000326
not,gemma-2-9b-it,30,aligned_output_misaligned_latent,40,0.032,0.9960897550000001,0.07130539,0.9499466062499999,0.11558164907624999,0.8855493715,0.8343649571737499,-0.8855493715
not,gemma-2-9b-it,30,misaligned_output_aligned_latent,197,0.1576,0.07055955999999997,0.988192995,0.11672283994923859,0.9749179717369035,0.8926350404000001,0.858195131787665,0.8926350404000001
not,gemma-2-9b-it,30,both_misaligned,29,0.0232,0.005469260000000031,0.1261445,0.022398196517241387,0.1349684127172414,0.1257494,0.13871411966206895,0.07964705999999999
not,gemma-2-9b-it,31,both_aligned,984,0.7872,0.9992505,0.99640235,0.9702484271121952,0.9803209366908678,0.009034769750000005,0.04527603161891666,-0.0009109000000000478
not,gemma-2-9b-it,31,aligned_output_misaligned_latent,40,0.032,0.9969719800000001,0.080256015,0.9509998895,0.1217241415285,0.8956927779999999,0.8292757479715,-0.8956927779999999
not,gemma-2-9b-it,31,misaligned_output_aligned_latent,197,0.1576,0.07055955999999997,0.99143064,0.11669690390862944,0.9760020672454315,0.902108787,0.859305163336802,0.902108787
not,gemma-2-9b-it,31,both_misaligned,29,0.0232,0.005911,0.11067795999999996,0.02257438272413794,0.12617830988827586,0.10382755999999993,0.1300296390427586,0.061375100000000016
not,gemma-2-9b-it,32,both_aligned,980,0.784,0.9992446,0.995020682,0.9701292248044897,0.9790126006618368,0.010129113999999995,0.04617357903346938,-0.0014570249999999452
not,gemma-2-9b-it,32,aligned_output_misaligned_latent,44,0.0352,0.9979951,0.106761395,0.9554047170454545,0.1370177140090909,0.879903645,0.8183870030363636,-0.879903645
not,gemma-2-9b-it,32,misaligned_output_aligned_latent,197,0.1576,0.07055955999999997,0.989187956,0.11669690390862944,0.9747336305063959,0.89343859,0.8580367265977664,0.89343859
not,gemma-2-9b-it,32,both_misaligned,29,0.0232,0.005911,0.09671633999999996,0.02257438272413794,0.13016017649999997,0.08986593999999992,0.13420303794827584,0.072604
