dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
mixed,deberta-hate-tuned,15,both_misaligned,181,0.1454983922829582,0.012290442,0.44140625,0.059246991396685086,0.4456834513812155,0.421513225,0.38783067777458563,0.421513225
mixed,deberta-hate-tuned,16,both_aligned,545,0.43810289389067525,0.995343144,0.6551916600000001,0.9638898192557799,0.6712331467522936,0.3334598270000001,0.30961466061357795,-0.33336442070000005
mixed,deberta-hate-tuned,16,aligned_output_misaligned_latent,328,0.26366559485530544,0.9930826203,0.37612137,0.955215541794817,0.37607644109756094,0.589257803,0.579139100697256,-0.589257803
mixed,deberta-hate-tuned,16,misaligned_output_aligned_latent,230,0.18488745980707397,0.023219722999999998,0.77192797,0.0726527008973913,0.7304498765217392,0.69062974125,0.6577971756243478,0.69062974125
mixed,deberta-hate-tuned,16,both_misaligned,141,0.11334405144694534,0.009400743,0.39838845,0.050281769664539004,0.3976393574468085,0.37068035699999996,0.35047988466170216,0.37068035699999996
mixed,deberta-hate-tuned,17,both_aligned,668,0.5369774919614148,0.9953488514,0.60477751,0.9653416185194611,0.6106237303742514,0.38282506499999996,0.3608284129655689,-0.38282506499999996
mixed,deberta-hate-tuned,17,aligned_output_misaligned_latent,205,0.1647909967845659,0.99036855,0.4350474,0.9452802343029268,0.43266209804878053,0.53544782,0.5126181362541463,-0.53544782
mixed,deberta-hate-tuned,17,misaligned_output_aligned_latent,247,0.1985530546623794,0.025590658,0.6474683,0.07784024198137651,0.6470272166801619,0.593089808,0.5691869746987854,0.593089808
mixed,deberta-hate-tuned,17,both_misaligned,124,0.09967845659163987,0.0073021851,0.43465608499999997,0.03688153999758064,0.42752907709677423,0.40781285570000003,0.39178399242177414,0.40781285570000003
mixed,deberta-hate-tuned,18,both_aligned,745,0.5988745980707395,0.995067805,0.5835376400000001,0.9655567408464429,0.5879343863355705,0.407031998,0.3811794179739597,-0.407031998
mixed,deberta-hate-tuned,18,aligned_output_misaligned_latent,128,0.10289389067524116,0.9862707275,0.45674313,0.9319599786914062,0.45454426765625,0.511007335,0.47741571103515623,-0.511007335
mixed,deberta-hate-tuned,18,misaligned_output_aligned_latent,254,0.20418006430868169,0.019710461,0.629744965,0.06828435605708662,0.6247682850393701,0.57422412,0.5564839289822835,0.57422412
mixed,deberta-hate-tuned,18,both_misaligned,117,0.09405144694533762,0.009400743,0.4498824,0.05517627598803419,0.44816194760683764,0.415935424,0.3940493058068376,0.415935424
mixed,deberta-hate-tuned,19,both_aligned,588,0.47266881028938906,0.9953849233000001,0.79986519,0.9658254065511904,0.7869121809693878,0.19959857064999997,0.21895172996955783,-0.18833595119999996
mixed,deberta-hate-tuned,19,aligned_output_misaligned_latent,285,0.22909967845659163,0.991723642,0.20515037,0.9499133689508771,0.22210795992982454,0.7591609899999999,0.7278054090210526,-0.7591609899999999
