dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
mixed,gemma-2-2b,6,both_misaligned,280,0.22508038585209003,0.41311246,0.019048979999999993,0.41394873825,0.04659284810714286,0.38204839999999995,0.36896163907142854,-0.38204839999999995
mixed,gemma-2-2b,7,both_aligned,482,0.387459807073955,0.5752130799999999,0.9737961900000001,0.5770223530497925,0.9545644996380498,0.39057360500000005,0.3779972066712448,0.39057360500000005
mixed,gemma-2-2b,7,aligned_output_misaligned_latent,134,0.10771704180064309,0.5774124350000001,0.0196984795,0.5766899945522388,0.04717152165442537,0.5471278820000001,0.5295184728978135,-0.5471278820000001
mixed,gemma-2-2b,7,misaligned_output_aligned_latent,348,0.2797427652733119,0.419297875,0.9982383113,0.41940521097701144,0.9679927019209882,0.5663656372720001,0.5485874909439767,0.5663656372720001
mixed,gemma-2-2b,7,both_misaligned,280,0.22508038585209003,0.412464275,0.030258885000000013,0.4134544592857143,0.05521723321428571,0.378648505,0.3603178765,-0.378648505
mixed,gemma-2-2b,8,both_aligned,477,0.3834405144694534,0.5748377,0.9851751,0.5768833400838574,0.970079638067023,0.4025310299999999,0.39319629798316563,0.4025310299999999
mixed,gemma-2-2b,8,aligned_output_misaligned_latent,139,0.11173633440514469,0.57796997,0.006483730000000021,0.5771789943884892,0.03112102476446043,0.558975128,0.5460579696240287,-0.558975128
mixed,gemma-2-2b,8,misaligned_output_aligned_latent,344,0.2765273311897106,0.41855695,0.999737769365,0.4189655978488372,0.9774676154661375,0.568660584135,0.5585020176173002,0.568660584135
mixed,gemma-2-2b,8,both_misaligned,284,0.2282958199356913,0.412861855,0.016281575000000048,0.41407076183098596,0.04832253394014084,0.386397325,0.3679660712007042,-0.386397325
mixed,gemma-2-2b,9,both_aligned,478,0.3842443729903537,0.57482535,0.98855582,0.5767771281799163,0.9738246902470628,0.40507760000000004,0.3970475620671464,0.40507760000000004
mixed,gemma-2-2b,9,aligned_output_misaligned_latent,138,0.11093247588424437,0.5785178550000001,0.0075882672,0.5775490302173913,0.029306385687318838,0.562190854,0.5482426445300724,-0.562190854
mixed,gemma-2-2b,9,misaligned_output_aligned_latent,349,0.2805466237942122,0.41724825,0.9997421503,0.41841082429799425,0.9773444792860417,0.569760027,0.5589336549880475,0.569760027
mixed,gemma-2-2b,9,both_misaligned,279,0.22427652733118972,0.413801,0.01883440000000003,0.4146770048028674,0.044482354587813626,0.38675362,0.3707100033333333,-0.38675362
mixed,gemma-2-2b,10,both_aligned,475,0.38183279742765275,0.5746666,0.98929423,0.5766284605684211,0.9718808967994863,0.4053192,0.39525243623106526,0.4053192
mixed,gemma-2-2b,10,aligned_output_misaligned_latent,141,0.11334405144694534,0.5801077,0.01123631,0.5780334373758865,0.03427326309822695,0.555240425,0.5437601742776595,-0.555240425
mixed,gemma-2-2b,10,misaligned_output_aligned_latent,359,0.28858520900321544,0.41714764000000004,0.99971097708,0.4179470923119777,0.9775886327338019,0.568114718474,0.5596415404218242,0.568114718474
mixed,gemma-2-2b,10,both_misaligned,269,0.2162379421221865,0.41484560000000004,0.019384700000000032,0.4151570850557621,0.04564581699628253,0.38773328000000007,0.3716418146765799,-0.38773328000000007
mixed,gemma-2-2b,11,both_aligned,473,0.38022508038585207,0.5746666,0.9895638,0.5766098352219873,0.9723611863706132,0.40590276000000003,0.3958346938970402,0.40590276000000003
mixed,gemma-2-2b,11,aligned_output_misaligned_latent,143,0.11495176848874598,0.57906574,0.0137525685,0.5780753942657342,0.03945605398797203,0.5511840471,0.5386193402777623,-0.5511840471
mixed,gemma-2-2b,11,misaligned_output_aligned_latent,357,0.2869774919614148,0.41724825,0.99969247254,0.41871463563025213,0.9753668545651953,0.568098435106,0.5566522189349432,0.568098435106
mixed,gemma-2-2b,11,both_misaligned,271,0.21784565916398713,0.41329026,0.01421119999999998,0.4141665575645756,0.04586590411808118,0.38496699999999995,0.3706118479114391,-0.38496699999999995
mixed,gemma-2-2b,12,both_aligned,477,0.3834405144694534,0.574813,0.99244475,0.5766624496436059,0.9776566446469818,0.40890585999999995,0.4013307132423696,0.40890585999999995
mixed,gemma-2-2b,12,aligned_output_misaligned_latent,139,0.11173633440514469,0.5801077,0.015150132,0.5779370141007194,0.04627893245492087,0.5482164877000001,0.5316580816457985,-0.5482164877000001
mixed,gemma-2-2b,12,misaligned_output_aligned_latent,353,0.2837620578778135,0.41724825,0.9997100581,0.41864367597733715,0.9712468311792578,0.56751510558,0.5526031552019208,0.56751510558
mixed,gemma-2-2b,12,both_misaligned,275,0.22106109324758844,0.413801,0.010903499999999955,0.4143237978181818,0.03409482535272727,0.39271120000000004,0.38082131864727276,-0.39271120000000004
mixed,gemma-2-2b,13,both_aligned,474,0.38102893890675243,0.5747398,0.990772925,0.5768566627426159,0.9748653862953023,0.408773595,0.3980087235526863,0.408773595
mixed,gemma-2-2b,13,aligned_output_misaligned_latent,142,0.11414790996784566,0.57920007,0.018935561500000003,0.5772617978873239,0.04932246565966902,0.5437256930000001,0.5279393322276549,-0.5437256930000001
mixed,gemma-2-2b,13,misaligned_output_aligned_latent,356,0.2861736334405145,0.41709777000000003,0.999826431275,0.41794704095505614,0.974029278903364,0.5679941301,0.5560822379483078,0.5679941301
mixed,gemma-2-2b,13,both_misaligned,272,0.21864951768488747,0.415071585,0.013721254999999988,0.4151879244117647,0.03662478997058823,0.38928336499999994,0.3792958881176471,-0.38928336499999994
mixed,gemma-2-2b,14,both_aligned,473,0.38022508038585207,0.5746666,0.9899212,0.5768592334883721,0.9715848851110956,0.40759389999999995,0.3949286461258947,0.40759389999999995
mixed,gemma-2-2b,14,aligned_output_misaligned_latent,143,0.11495176848874598,0.57906574,0.031975128,0.5772504615384616,0.05854786326804196,0.534352164,0.5187025982704195,-0.534352164
mixed,gemma-2-2b,14,misaligned_output_aligned_latent,361,0.29019292604501606,0.41714764000000004,0.99958968227,0.41808800279778396,0.9694998052288079,0.5671838849,0.5514118024310238,0.5671838849
mixed,gemma-2-2b,14,both_misaligned,267,0.21463022508038584,0.41436969999999995,0.015748399999999996,0.41494566670411986,0.039740779486891385,0.38687486000000004,0.3764475763558053,-0.38687486000000004
mixed,gemma-2-2b,15,both_aligned,474,0.38102893890675243,0.5747398,0.989511085,0.5769054362025317,0.9715185271074684,0.405162945,0.3946130909049367,0.405162945
mixed,gemma-2-2b,15,aligned_output_misaligned_latent,142,0.11414790996784566,0.5785178550000001,0.032989621499999996,0.5770989907042253,0.0613996373459155,0.5321863195,0.5156993533583099,-0.5321863195
mixed,gemma-2-2b,15,misaligned_output_aligned_latent,365,0.2934083601286174,0.4170479,0.99951410294,0.41785753306849316,0.9736984603841905,0.5672528765,0.5558409273156972,0.5672528765
mixed,gemma-2-2b,15,both_misaligned,263,0.21141479099678456,0.41484560000000004,0.024523199999999967,0.4152177279467681,0.045908953498098856,0.38058214999999995,0.36974203300380226,-0.38058214999999995
mixed,gemma-2-2b,16,both_aligned,473,0.38022508038585207,0.5745044,0.9860561,0.5767420123890064,0.9668521756296745,0.40330703999999995,0.3901101632406681,0.40330703999999995
mixed,gemma-2-2b,16,aligned_output_misaligned_latent,143,0.11495176848874598,0.5793344,0.031075716,0.5776381928671329,0.0630204338183916,0.53191359,0.5146177590487413,-0.53191359
mixed,gemma-2-2b,16,misaligned_output_aligned_latent,367,0.295016077170418,0.4170479,0.9991825819,0.4180488679019073,0.9722582012807642,0.5661223969000001,0.5542093333788569,0.5661223969000001
mixed,gemma-2-2b,16,both_misaligned,261,0.20980707395498394,0.41484560000000004,0.026094139999999988,0.41492845785440613,0.051085528291187746,0.3743672,0.3645236219770115,-0.3743672
mixed,gemma-2-2b,17,both_aligned,522,0.41961414790996787,0.5734918,0.996515865,0.5751867058812261,0.9570649144545976,0.407729045,0.382596114512069,0.407729045
mixed,gemma-2-2b,17,aligned_output_misaligned_latent,94,0.07556270096463022,0.5957834,0.0548725485,0.5867422656382979,0.0917044778255319,0.5259421049999999,0.4950377878127659,-0.5259421049999999
mixed,gemma-2-2b,17,misaligned_output_aligned_latent,583,0.46864951768488744,0.41395970000000004,0.994596529,0.4149742861234991,0.977771773977904,0.5682047400000001,0.5627974878544048,0.5682047400000001
mixed,gemma-2-2b,17,both_misaligned,45,0.03617363344051447,0.44219463999999997,0.12552980000000002,0.43978340466666666,0.15868706868888888,0.31304346000000005,0.2810963359777778,-0.31304346000000005
mixed,gemma-2-2b,18,both_aligned,520,0.4180064308681672,0.5730005,0.994469415,0.5747503659038462,0.9557315723505769,0.40738313000000004,0.3809812064467308,0.40738313000000004
mixed,gemma-2-2b,18,aligned_output_misaligned_latent,96,0.07717041800643087,0.5977027699999999,0.0451546015,0.5888650330208333,0.08845990204010416,0.5383385519999999,0.5004051309807291,-0.5383385519999999
mixed,gemma-2-2b,18,misaligned_output_aligned_latent,577,0.4638263665594855,0.413801,0.9943344593,0.41481296412478336,0.9791827256221596,0.5693559033,0.564369761497376,0.5693559033
mixed,gemma-2-2b,18,both_misaligned,51,0.0409967845659164,0.44228314999999996,0.11974704000000003,0.4386898376470589,0.15659158709803922,0.30471566000000005,0.283219398,-0.30471566000000005
mixed,gemma-2-2b,19,both_aligned,520,0.4180064308681672,0.5730504000000001,0.994149882,0.574881375,0.9530358992146154,0.40782409999999997,0.37837993833,0.40782409999999997
mixed,gemma-2-2b,19,aligned_output_misaligned_latent,96,0.07717041800643087,0.5971132699999999,0.051109825,0.5881554004166667,0.09264955646666667,0.5320854925,0.49550584394999997,-0.5320854925
mixed,gemma-2-2b,19,misaligned_output_aligned_latent,575,0.4622186495176849,0.41389580000000004,0.9938390907,0.4149334714956522,0.9752533454478591,0.567316739,0.560319873952207,0.567316739
mixed,gemma-2-2b,19,both_misaligned,53,0.04260450160771704,0.44219463999999997,0.13369524,0.4364814322641509,0.14376477949056604,0.3115789,0.2927166527735849,-0.3115789
mixed,gemma-2-2b,20,both_aligned,522,0.41961414790996787,0.5730504000000001,0.9941232,0.5750119475670499,0.9534965759314177,0.40850420000000004,0.37955383890076627,0.40850420000000004
mixed,gemma-2-2b,20,aligned_output_misaligned_latent,94,0.07556270096463022,0.5971132699999999,0.051044315,0.5877127320212766,0.09206291511170213,0.5342684468,0.4956498169095745,-0.5342684468
mixed,gemma-2-2b,20,misaligned_output_aligned_latent,574,0.46141479099678456,0.41392775000000004,0.9935703575499999,0.41502903085365855,0.9741739968597666,0.5676958661,0.559144966006108,0.5676958661
mixed,gemma-2-2b,20,both_misaligned,54,0.04340836012861737,0.44098297,0.12400112000000002,0.4350666353703704,0.14568975779629628,0.307323275,0.2893768775740741,-0.307323275
mixed,gemma-2-2b,21,both_aligned,516,0.41479099678456594,0.5730005,0.9942082999999999,0.574615575251938,0.953114168900969,0.40827428500000007,0.37941758043197676,0.40827428500000007
mixed,gemma-2-2b,21,aligned_output_misaligned_latent,100,0.08038585209003216,0.5971132699999999,0.05442331,0.5889959661,0.0950005521392,0.5182303134999999,0.4939954139608,-0.5182303134999999
mixed,gemma-2-2b,21,misaligned_output_aligned_latent,585,0.4702572347266881,0.41397629999999996,0.991050692,0.41505795029059833,0.9681023623169881,0.563026964,0.5530444120263898,0.563026964
mixed,gemma-2-2b,21,both_misaligned,43,0.03456591639871383,0.44228314999999996,0.12641203,0.4397990953488372,0.16642186386046512,0.30617517000000005,0.27577867893023256,-0.30617517000000005
mixed,gemma-2-2b,22,both_aligned,516,0.41479099678456594,0.5730005,0.9926230149999999,0.5748147087984495,0.9513567933643411,0.40779397000000006,0.37703731080620156,0.40779397000000006
mixed,gemma-2-2b,22,aligned_output_misaligned_latent,100,0.08038585209003216,0.5971132699999999,0.059742779999999995,0.587968437,0.1001888607679,0.5237485225,0.4877795762321,-0.5237485225
mixed,gemma-2-2b,22,misaligned_output_aligned_latent,582,0.4678456591639871,0.413968,0.991278678,0.4150969132130584,0.9712877455684726,0.5650782963000001,0.5561908323554141,0.5650782963000001
mixed,gemma-2-2b,22,both_misaligned,46,0.03697749196141479,0.44098297,0.18296026999999998,0.4376925767391305,0.17547936371739128,0.25673792500000003,0.2622132130217391,-0.25673792500000003
mixed,gemma-2-2b,23,both_aligned,513,0.41237942122186494,0.5731003,0.99330926,0.5748328292397661,0.9522064308499025,0.407215,0.37789375260428854,0.407215
mixed,gemma-2-2b,23,aligned_output_misaligned_latent,103,0.08279742765273312,0.5948013,0.0725801,0.5874950683495146,0.11226125485145631,0.522615256,0.47523381349805827,-0.522615256
mixed,gemma-2-2b,23,misaligned_output_aligned_latent,574,0.46141479099678456,0.41392775000000004,0.98967113425,0.41500204519163764,0.9682764901073693,0.561871223,0.5532744449157316,0.561871223
mixed,gemma-2-2b,23,both_misaligned,54,0.04340836012861737,0.44098297,0.13311371,0.435353482962963,0.15919665096296298,0.30935868,0.2849783245925926,-0.30935868
mixed,gemma-2-2b,24,both_aligned,519,0.4172025723472669,0.5731003,0.9908639,0.5750645888824663,0.9544197434244702,0.40805035,0.37971817350154147,0.40805035
mixed,gemma-2-2b,24,aligned_output_misaligned_latent,97,0.07797427652733119,0.5948013,0.07667452,0.5870382660824742,0.10859817139247423,0.5034525999999999,0.47844009469,-0.5034525999999999
mixed,gemma-2-2b,24,misaligned_output_aligned_latent,575,0.4622186495176849,0.413801,0.987195611,0.4147904786086956,0.9676357080432104,0.5618349499999999,0.5528452294345149,0.5618349499999999
mixed,gemma-2-2b,24,both_misaligned,53,0.04260450160771704,0.44228314999999996,0.14600230000000003,0.43803277018867925,0.16740058830188678,0.30074886,0.27557687396226416,-0.30074886
mixed,gemma-2-2b,25,both_aligned,502,0.40353697749196143,0.57330703,0.9952124250000001,0.5750778064940238,0.9579799158276893,0.41048387,0.38338550646513947,0.41048387
mixed,gemma-2-2b,25,aligned_output_misaligned_latent,114,0.09163987138263666,0.5919606,0.055392772,0.585194513859649,0.10608405444719299,0.52209613,0.47911045941245617,-0.52209613
mixed,gemma-2-2b,25,misaligned_output_aligned_latent,580,0.4662379421221865,0.4145495,0.9901273895,0.4155736234310345,0.9684859435366447,0.56305239375,0.5529123201056103,0.56305239375
mixed,gemma-2-2b,25,both_misaligned,48,0.03858520900321544,0.43739272500000004,0.121898,0.4309908422916667,0.14711533975,0.312937885,0.28641309629166667,-0.312937885
mixed,gemma-2-2b,26,both_aligned,511,0.4107717041800643,0.5734918,0.9923216,0.5749546531898239,0.9518413444105676,0.40859173000000004,0.37759641720900194,0.40859173000000004
mixed,gemma-2-2b,26,aligned_output_misaligned_latent,105,0.08440514469453377,0.59427303,0.0679813,0.5866610062857143,0.10759300164666666,0.5160104679999999,0.4790680046390476,-0.5160104679999999
mixed,gemma-2-2b,26,misaligned_output_aligned_latent,578,0.4646302250803859,0.41417299999999996,0.9876315295,0.41523794531141867,0.9640572294834774,0.5588747265,0.5488192841720588,0.5588747265
mixed,gemma-2-2b,26,both_misaligned,50,0.04019292604501608,0.44098297,0.13666393999999998,0.4342545926,0.1702029831,0.27079359999999997,0.2698121815,-0.27079359999999997
